epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01799529078829137,0.08821202531645572,0.4961431962025317
0,3.319835662841797,0.0179884098470211,0.10134594882729207,0.5036147388059693,0.017983552374983138,0.11224287974683542,0.5107792721518984
1,6.570714473724365,0.017980797819967975,0.1123067697228145,0.5203058368869938,0.017978232259614552,0.11224287974683542,0.5079113924050632
2,9.855880498886108,0.017977115036899857,0.1123067697228145,0.5327658582089557,0.017975342589654497,0.11224287974683542,0.5104825949367089
3,13.163976192474365,0.017974912552341717,0.11230676972281448,0.52613606076759,0.017973202716889264,0.11224287974683542,0.5544897151898737
4,16.50903606414795,0.017973076444921444,0.1123067697228145,0.5474247068230278,0.017971274549070788,0.11224287974683542,0.5812895569620253
5,19.773407220840454,0.017971268547242132,0.11230676972281443,0.5806736407249468,0.017969341099828104,0.11224287974683542,0.5854430379746834
6,23.149207592010498,0.01796920029228051,0.11230676972281452,0.5414612206823021,0.017967015457681465,0.11224287974683542,0.5676424050632912
7,26.58795166015625,0.017966748153699485,0.11230676972281453,0.5714452292110878,0.01796408983159669,0.11224287974683542,0.5671479430379747
8,29.92346429824829,0.017963524514646414,0.1123067697228145,0.6001632462686568,0.017960497661481934,0.11224287974683542,0.5795094936708861
9,33.269136905670166,0.017959409955340913,0.11230676972281443,0.6118403518123667,0.017955650021381022,0.11224287974683542,0.6021558544303798
